Date,NAV,Cash_NAV,Apple_NAV,Lockheed_martin_NAV,Nvidia_NAV,Procter_gamble_NAV,Johnson_johnson_NAV,Toyota_NAV,Nestle_NAV,X_steel_NAV,10y_treasury_NAV,Lqd_etf_NAV,10y_tips_NAV,1y_eur_zcb_NAV,High_yield_corp_debt_NAV,5y_green_bond_NAV,30y_revenue_bond_NAV,Sp500_futures_1m_NAV,Vix_futures_NAV,Crude_oil_futures_NAV,Gold_futures_NAV,Soybean_futures_NAV,Costco_itm_call_NAV,Eurusd_atm_call_NAV,Xom_itm_put_NAV,Usdjpy_atm_put_NAV,Nikkei_asian_put_NAV,Ford_cds_NAV,Spx_knockout_call_NAV,Gbpusd_6m_forward_NAV,Usdinr_3m_forward_NAV
2005-03-21,8910922.498936981,502611.3587900266,276188.8091000785,222114.23762325218,212043.83992469136,191978.70741075618,213479.641352432,188129.75504017965,209028.25089405783,229237.47133922277,485697.02744803723,392441.7794064269,499040.166736898,490765.49861135957,405095.8990757507,294131.44862993015,402955.21281860897,393932.65598464396,254178.71507959324,403173.9269338728,402196.7171314227,350795.5644328566,192403.8468735929,160007.21218866212,279581.9341186387,144015.24024600815,0.1601051302894549,301261.45398211293,14827.388788563121,400879.8294490813,398728.74942109315
2005-03-22,8835625.908069134,502645.3620979078,270690.48075833137,221928.94068176832,208227.0089969936,189467.09438973665,213288.102057501,187023.8317909215,205355.762232957,226717.9165153235,481454.3180042667,389066.1601172875,495944.8646291697,487656.49595877883,405182.8322971488,292398.4884723606,401052.2948326393,389905.93832676066,243150.6458322341,398966.9990042836,402382.7370449571,351213.1086462232,192532.43088516017,154000.23760687938,272875.59913949505,144015.24024600815,0.1601051302894549,302001.96500075253,6605.68074764465,402046.3931819989,397828.8184685108
2005-03-23,8820569.014751494,502679.3677062244,268920.8030714125,222262.46024854417,212722.7131522783,192306.456873333,217790.80928776631,186802.64108536072,206426.9121410447,221394.4162825988,482299.5033098344,390215.0032739726,493746.78962721414,484476.0473659718,403364.73574123054,292562.62968515896,402412.56028086867,390174.2308276104,258998.38753234883,383153.80330507766,396691.19870615104,348971.0204203344,193106.3538352763,147742.12829550964,268156.11239529506,144015.24024600815,0.1601051302894549,302331.7163239815,5350.447738764485,403755.0940778603,397739.2718093299
2005-03-24,8773299.074219447,502713.3756151319,268604.7016824279,221669.5947797045,213147.16139692016,191469.1225938811,217439.51705737878,183853.5476138819,206579.92084507993,221394.4162825988,482722.72377123643,391041.12706547504,494624.7385308624,482232.58855309,403645.22018395475,292591.6537555643,403779.3663697769,389801.6333470772,225168.83697304045,390482.33477197646,396224.1773271403,352048.1798949131,191881.7690498092,137106.1350559333,262194.123013455,144015.24024600815,0.1601051302894549,301938.5593343965,3001.2814132215703,404009.46752346685,397918.400066913
2005-03-25,8794749.265308814,502747.3858247861,268604.7016824279,221669.5947797045,213147.16139692016,191469.1225938811,217439.51705737878,183853.5476138819,206579.92084507993,221394.4162825988,482722.72377123643,391041.12706547504,494624.7385308624,482262.72958668723,403749.33502249414,292620.6807053417,403835.4468373282,389805.18963573535,254960.1009481391,390476.84471624665,396223.6321948132,352045.77164499124,191256.82862200934,130408.32491324835,260749.22249050305,144015.24024600815,0.1601051302894549,301938.5593343965,3000.0,404009.46752346685,398097.7733380417
2005-03-28,8740576.20460847,502849.43025978527,268794.5226313822,223040.44808615473,210771.51855136902,191141.58023772974,218269.83035154914,186178.6056343002,206579.92084507993,211641.30137926698,481032.35227667616,390466.53727516695,492870.5447523222,480978.5484775794,403671.7016078006,292244.4037087095,401275.1498529008,390731.71418435016,243008.61324271024,384835.12578063476,397341.51272125694,350358.8400548594,193534.95781369237,111095.39576879216,256640.40672031674,144015.24024600815,0.1601051302894549,302127.3392560537,3000.0,404251.8660943758,397828.63669251633
2005-03-29,8707139.071596682,502883.4496739827,263864.60622060054,223744.48670034736,206106.96544622935,188775.47930989528,216896.620785866,183111.4452429004,206273.8402388458,202863.55492051708,482722.72377123643,391148.8531023132,494185.55085599865,482606.7205085983,402213.3999603162,292678.74329992564,403291.12855281105,387738.7856094373,245372.07625027726,386110.99328812154,397434.26525713503,349376.62099418446,193205.68729337034,101478.16064339911,253032.93474657688,144015.24024600815,0.1601051302894549,302001.4006114819,3000.0,403176.5412686594,397828.63669251633
2005-03-30,8742036.297939884,502917.4713897051,270500.70958297164,227745.87347434537,206106.96544622935,194235.55851773176,217311.74500320826,185609.65294520048,209181.33535656123,205626.95189170033,484419.80133719364,392154.2857991154,495064.353091292,481805.86426980665,400588.36814997485,293249.29552618944,408643.596200911,393079.5175967618,236165.4453557877,384396.7441303647,397433.71808992076,358892.4392063173,195433.9902233455,90934.05756456679,256414.35742935463,144015.24024600815,0.1601051302894549,301717.7376593011,8485.25540731356,402970.93080810545,396934.8761354698
2005-03-31,8800432.40327616,502951.4954071082,263359.00919615594,226226.79754260302,201526.7618953656,192925.12099791376,214469.57786308724,183977.17855256455,209334.3063796829,206642.88718045832,486978.05372016924,393518.8562125491,499485.4137813872,483918.5965657829,398286.36408826336,294364.9681950863,409369.57293969294,392834.2561761534,320163.62997710594,394430.4165701345,399952.1255512792,351331.4588806952,191865.06141802398,76506.51536417732,257326.7384301894,144015.24024600815,0.1601051302894549,301890.5540286672,3000.0,401596.79737445485,398184.4886362704
2005-04-01,8783306.92704672,502985.5217263478,258429.34291343862,226597.2667867973,199575.63389059104,191505.50677991874,213479.641352432,183705.11206365778,207345.04065257907,207983.98208108306,488692.0209729356,393879.3393042725,501628.08970508154,481898.63399919943,397880.4444823995,295075.6880569345,412119.5880311923,390250.66823141347,318635.076935279,407738.04004733986,397339.3240019192,343770.5816663953,190220.1458457856,61009.89648550036,260979.58978461972,144015.24024600815,0.1601051302894549,302094.75542642194,3000.0,402207.2198124013,399265.3756596446
2005-04-04,9792501.131344007,503087.6144966426,259693.47355952277,228227.44109370015,198388.8208442884,196201.26352462562,217088.22488363698,183482.48889828287,204284.62488517378,203188.71453238383,488262.89221995266,391463.9280212163,500738.63796762086,479752.9676433315,397295.04655015277,295104.96143868624,411501.049860239,391284.79231651255,279212.7571778676,405869.269310633,395521.91714962764,344323.4021032841,264063.02348713257,222839.9817560988,401979.9546724183,260594.17374662228,263737.6616417107,302283.23385918647,300000.0,403092.07732145174,399936.7363820065
2005-04-05,10902383.96320199,503121.6500247853,264749.4200722551,231561.9133729199,194910.98089124926,196565.2996550434,220377.41062419,186747.45274377137,206120.8566554197,205017.36497820888,487834.1883926784,392653.4703775846,499850.85283419205,480073.9324848876,398426.0638402659,294861.3606675556,410211.2548155224,393024.59047880967,317402.56528943067,398957.74928231444,396081.2043976453,345720.7256497493,270825.41814278957,221017.82370314206,398680.2262127479,256805.36164137145,267124.52383257344,302220.49197968026,1358822.151185938,402680.9225932643,399936.7363820065
2005-04-06,10933665.76703418,503155.68785554316,267530.3420016882,230079.96169130897,197879.9053921992,196419.67790976688,219738.7230665012,187538.9230581455,205967.83525886625,204407.7780647175,489551.5550541078,392437.28445566224,500297.21873157023,480468.187776655,399396.938679524,295710.19177659746,411615.36425968737,393909.9223165073,272395.73664775316,397599.3787394746,398506.60138997115,348937.60044077446,269757.1508976593,216236.01691058755,403933.7671289843,260146.46346735256,271307.16171578184,302204.52315929555,1414141.3000630308,402729.2619350805,399665.30718938506
2005-04-07,11169316.149971496,503189.727989072,275303.99524842383,228486.78699576407,201526.76189536563,200460.1307018508,221111.97585295961,189344.66773298042,209181.33535656126,204610.99819640847,492264.3954946502,390454.33671742224,498080.27979486936,479938.745827768,400701.0688971494,295192.79918511014,408316.1518160024,396257.8374947932,289466.4470545983,385206.7236502253,397946.21928281634,349075.17943689076,272846.2935526351,209593.63248456534,403748.6707991122,259962.19380840388,260599.88956607724,301842.7581437269,1640661.8549626255,403736.0871875511,400208.2048451177
2005-04-08,10663122.086114515,503223.77042552753,276441.72028543794,227190.132255637,198897.75294541122,198385.37071890337,219195.78357421327,187390.60810823852,210831.54835595694,195955.15445295133,491851.28372331,391716.0430089848,498524.8141732376,483146.1350672675,401149.2229167338,294676.4560801441,409041.05812910845,392940.9254898576,222989.33392969109,379577.2569712226,398318.88449529215,342634.3999656999,268195.7254158453,204694.93126606793,398330.0072130699,255922.5793821203,252553.9201768945,302361.22914694785,1255119.4648169365,401939.4456445044,399927.1279793016
2005-04-11,10547883.241007317,503325.9115540129,264939.09086036467,230635.77774556808,194995.46363779472,201443.0745288218,219994.20242864804,186326.98086460182,210360.9721844659,196036.45351100032,493920.753941456,392797.37004291225,499413.4683143738,484608.7566691476,399876.9951797769,295251.37219044403,411786.89770576375,392922.07786292373,193180.01382355098,382337.10010008776,399903.43095577194,345286.6493820414,267105.3007792199,201647.27174963834,396390.4962693447,250389.54675863028,255236.19809587832,304011.3196582431,1172250.3036317576,401501.3390890247,400008.6514920523
2005-04-12,10781900.901177457,503359.96320373355,269615.9209331371,230117.0859414403,197371.05653624478,202098.22022991153,219195.78357421327,186599.06241372516,209890.3707601521,198027.64699787568,496834.5009610317,394384.24196735554,503428.1353956425,482534.7901429912,398097.47549211176,296375.60458777956,416612.3283560912,395092.74881512363,225696.40488877762,369162.46861780237,398969.8348247326,345704.1709388305,267187.086641694,194758.35762246922,395751.850895681,253430.16424397175,244863.9804617748,304768.7529210529,1380367.8948138545,401396.949922997,400208.04807525536
2005-04-13,10332138.25245322,503394.0171571601,259377.39716234303,229524.2204726006,189143.00530974328,200969.7520481355,219036.09549824247,184422.439943531,208949.15548343377,188965.51000238422,496834.5009610317,395321.42477331206,502982.039378458,482466.8409810751,397685.1387302947,296679.49409724004,415299.5596994957,390436.968803328,271900.7171510397,357483.06452254223,400555.44089666044,348920.8916743871,262907.7294106707,191382.6785133657,386276.1862093095,250748.5197290944,235508.89311531177,304675.9799438126,959574.4411598146,401051.73645464506,399664.4131707564
2005-04-14,10013123.55931069,503428.0734144483,235487.34966236204,226041.47569950784,187616.30890057687,200205.3199967772,221143.7837944987,182418.9219350407,208478.55405911992,182179.0673251589,497252.3277763355,393879.3393042725,503879.24805034965,478121.9493781471,395395.8805178824,297258.8274456675,411958.5054350355,386524.35245501937,288119.9703573198,363955.52398003236,395609.78108565666,345419.5225942858,260474.1666588675,186612.75923289545,382395.8248037904,247821.1832178925,244775.07174261764,305261.21606231364,678300.5183631582,402720.1289147483,400388.6071469116
2005-04-15,9862105.482714612,503462.1319757541,223415.95800102418,219743.09999170777,181086.01957444666,199477.33299251823,221622.82649699206,179747.56455085895,208949.15548343371,174376.61587759404,501452.41492491256,395681.9691058939,506127.63029844424,481064.8459662046,393137.82685170363,298529.9812412222,416785.94703131885,380281.0133321093,406463.8366021088,359394.68630569096,396448.96976814914,344997.2846722139,256841.3248791094,179759.59665880876,365355.2451138342,245635.21675855483,271609.11651563947,305751.98991657345,444236.02424764074,401169.63972791156,399500.2178522416
2005-04-18,9809243.031712735,503564.3214853358,225122.37029888819,219483.7042210628,179813.7980953263,198749.35818601676,220473.20185372024,178461.32920206393,210988.45326645096,183845.19313646742,501452.41492491256,395754.0106395291,506579.75449141284,486710.0624235703,391719.7404938272,298559.59731078986,419605.85804475745,381358.4506657336,379910.73951315746,358524.9524923793,398873.22724319424,341211.4071045882,251973.07467414517,179878.59288556888,368509.7201435352,241677.5744904271,313471.02816598176,306682.5309769636,366149.119941194,399934.03242047696,400205.41292125976
2005-04-19,9796803.352933804,503598.3892642708,234412.93999801262,217483.0357683543,186089.58030327872,197766.4873540024,220505.18267836052,179698.09106736578,213184.605718744,189778.2986892174,503991.6186873343,397412.40435189183,508388.3351887344,488542.9299881718,391494.08133926155,299281.72693544615,425976.5040438653,383615.02568441344,315475.1577418351,372185.82926903135,403911.06316441484,353245.16000012326,249453.82032298684,174077.87955970634,376096.5525634844,240189.56781416506,289826.0286515099,306743.23274586454,376199.76438696054,398518.27805669414,399661.78159630334
2005-04-20,9556180.496027742,503632.45934800274,224427.15225992855,216334.42908080632,180407.14634685975,195351.565700452,217471.36827633902,177842.96334939363,211615.90922782695,185633.16649165185,503567.415536757,397628.9877782875,509295.9316924478,489386.9829532072,392605.0971082347,299172.7550358192,421811.83433193614,378515.9164762245,292711.2376929823,373409.4977300385,406149.7833996381,353102.78997047915,244842.12697104522,169878.78890523608,366094.1977388129,239932.23716719248,282179.4352245858,309056.6821079803,215164.50037111752,398390.7388767386,400567.3988777202
2005-04-21,9816313.72380405,503666.5317366877,234981.7774197072,220002.37112357927,190415.31003403198,198278.76417123206,218078.22625377806,180044.3753313846,209890.3707601521,190428.43404035099,499347.4024585891,395537.5495345341,506583.8116961023,487912.559822883,394722.7294632171,297681.83097058214,419780.72819182725,385992.4728973102,284412.0880033973,385936.4134797149,404003.26057910477,357019.04687305377,250143.3246587209,157611.04722222005,378206.34119087283,236745.85041565262,285902.31505720405,308110.8180635778,435807.6110425889,399410.6318074796,399659.7295045144
2005-04-22,9678418.36626797,503700.60643048154,224363.91186267862,217853.4800455788,188634.12315572152,197181.12566163111,218716.913754821,179203.31093320015,210047.2127369098,184576.49894083626,501874.6143793436,397412.40435189183,508845.202800668,488532.482225324,394155.3989194823,298401.5178171084,421230.6949258795,383373.86053449765,334405.6619370796,394404.2001584732,405215.63319771865,354357.5236197642,228010.555372243,149090.7654648873,378214.41765810474,240059.97869982116,266095.162529517,307929.83001719374,303370.61898913526,398867.42995902355,400293.22918895364
