date,sp500_index,gold_spot_price,crude_oil_wti_spot,vix_index_level,exxonmobil_stock_price,costco_stock_price,eq_apple_price,eq_lockheed_martin_price,eq_nvidia_price,eq_procter_gamble_price,eq_johnson_johnson_price,eq_toyota_price,eq_nestle_price,eq_x_steel_price,lqd_corporate_bond_etf,10y_treasury_yield,fx_eurusd_rate,fx_usdjpy_rate,fx_gbpusd_rate,fed_funds_rate,factor_usd_index,factor_2y_treasury_yield,factor_5y_inflation_breakeven,factor_10y_2y_spread,factor_10y_inflation_breakeven,soybean_spot_usd,factor_GBP_sonia,high_yield_credit spread,1_year_euro_yield_curve,factor_dswp10,factor_dswp5,factor_corporate_yield,EUR-USD_IVOL,USD-JPY_IVOL,AA_Corp_bond_yield,30Y_treasury_yield,Basic_Loan_Rate_JPY,MIBOR ,Euro_STR,CPI,COST_IVOL_3MMA,XOM_IVOL_3MMA,COST_DIV_YIELD,XOM_DIV_YIELD,USD_INR,Real_10Y_yield
08-03-2005,1219.430054,440.2999878,54.59000015,12.39999962,32.35700226,31.18802643,1.219693422,34.25606155,0.20204556,30.40891647,38.44216156,48.86844254,16.18949699,47.92903137,49.80503082,4.38,1.335202575,104.5699997,1.928603172,2.49,81.98000336,3.62,2.89,0.76,2.71,6.255,4.643,2.76,2.189467,4.78,4.43,6.95,8.45,8.925,4.57,4.67,0.1,4.8,1.925,3,20.33,17.9137,0.8684,1.7116,43.56000137,1.67
09-03-2005,1207.01001,442.1000061,54.77000046,12.69999981,31.17247581,30.88333321,1.184183121,34.31840515,0.196772784,30.20940399,38.19974518,48.88710022,16.30755615,46.97599792,49.33020401,4.52,1.337703109,104.0100021,1.9227072,2.5,81.62999725,3.66,2.93,0.86,2.75,6.295,4.7003,2.71,2.208083,4.88,4.51,7.01,8.625,9.125,4.67,4.84,0.1,4.79,1.975,3,20.261,18.1477,0.877,1.7766,43.58000183,1.77
10-03-2005,1209.25,442.7999878,53.54000092,12.48999977,30.95708084,30.30101013,1.198628426,34.3127327,0.196696669,30.36330414,38.33505249,49.21660995,16.37699509,46.20011139,49.39737701,4.48,1.343797088,103.9300003,1.9238168,2.52,81.56999969,3.68,2.88,0.8,2.72,6.3925,4.8442,2.78,2.204705,4.92,4.55,7.04,8.675,9.125,4.64,4.74,0.1,4.78,1.975,3,20.212,18.3551,0.8939,1.789,43.5,1.76
11-03-2005,1200.079956,446.2000122,54.43000031,12.80000019,31.30577278,30.42967033,1.21186924,33.72319794,0.192264855,29.93012619,38.10953522,49.02389145,16.46958733,47.69286728,49.31222153,4.56,1.347291231,104.0800018,1.926411033,2.51,81.41999817,3.73,2.88,0.83,2.74,6.625,4.62,2.73,2.200069,4.95,4.59,7.07,8.475,9.025,4.71,4.8,0.1,4.79,1.975,3,20.163,18.5501,0.8901,1.769,43.4090004,1.82
12-03-2005,1200.079956,446.2000122,54.43000031,12.80000019,31.30577278,30.42967033,1.21186924,33.72319794,0.192264855,29.93012619,38.10953522,49.02389145,16.46958733,47.69286728,49.31222153,4.56,1.347291231,104.0800018,1.926411033,2.51,81.41999817,3.73,2.88,0.83,2.74,6.625,4.62,2.73,2.200069,4.95,4.59,7.07,8.475,9.025,4.71,4.8,0.1,4.77,1.975,3,20.163,18.5501,0.8901,1.769,43.4090004,1.82
14-03-2005,1206.829956,441.1000061,54.95000076,12.39000034,31.42372322,30.91720581,1.213373899,33.94426727,0.197689831,30.35191154,38.23356628,48.73167038,16.38856888,46.84949112,49.30781937,4.52,1.336505294,104.9300003,1.913802266,2.59,81.97000122,3.75,2.86,0.77,2.7,6.56,4.6227,2.77,2.210469,4.97,4.63,7.1,8.7,8.925,4.71,4.77,0.1,4.8,1.975,3,20.101,18.7385,0.876,1.7624,43.45999908,1.82
15-03-2005,1197.75,440.8999939,55.04999924,13.14999962,30.94682121,30.68696785,1.232633829,34.01229095,0.193716466,30.16381645,37.91786575,48.20943069,16.37467957,47.8615303,49.1061821,4.54,1.331008554,104.5400009,1.913216591,2.61,82.12000275,3.75,2.88,0.79,2.72,6.81,4.6234,2.77,2.202966,4.91,4.58,7.11,8.525,9.08,4.72,4.8,0.1,4.78,1.975,3,20.046,18.9463,0.8826,1.7896,43.47999954,1.82
16-03-2005,1188.069946,443.7000122,56.45999908,13.48999977,30.91605759,30.23330879,1.239253879,33.98395538,0.190430835,30.10112381,37.79946899,47.91719437,16.42329025,46.59648895,49.27643204,4.52,1.341093779,104.1900024,1.927302241,2.57,81.62000275,3.72,2.89,0.8,2.73,6.735,4.6829,2.89,2.236302,4.92,4.54,7.21,8.575,9.125,4.72,4.78,0.1,4.78,1.975,3,20.019,19.1679,0.8959,1.7913,43.54999924,1.79
17-03-2005,1190.209961,438.7000122,56.40000153,13.28999996,31.53140831,29.89473343,1.271454811,34.14266968,0.188519821,30.0669136,37.76564789,47.46332932,16.24968529,47.38925934,49.16444016,4.47,1.337900043,104.5299988,1.925187349,2.68,81.83999634,3.7,2.91,0.77,2.74,6.715,4.6416,3,2.236285,4.91,4.55,7.27,8.325,8.975,4.68,4.75,0.1,4.8,1.975,3,20.011,19.3902,0.906,1.7564,43.54999924,1.73
18-03-2005,1189.650024,439.2999878,56.72000122,13.14000034,32.12625504,29.59005547,1.292821407,34.32407761,0.184699565,30.437397,37.91223907,47.60632324,15.98348331,47.0603447,49.01661301,4.51,1.332196593,104.7099991,1.922818065,2.7,82.12999725,3.72,2.92,0.79,2.74,6.49,4.6443,2.98,2.246226,4.92,4.57,7.29,8.175,8.925,4.71,4.8,0.1,4.78,1.975,3,20.013,19.6065,0.9153,1.7239,43.54999924,1.77
19-03-2005,1189.650024,439.2999878,56.72000122,13.14000034,32.12625504,29.59005547,1.292821407,34.32407761,0.184699565,30.437397,37.91223907,47.60632324,15.98348331,47.0603447,49.01661301,4.51,1.332196593,104.7099991,1.922818065,2.7,82.12999725,3.72,2.92,0.79,2.74,6.49,4.6443,2.98,2.246226,4.92,4.57,7.29,8.175,8.925,4.71,4.8,0.1,5,1.975,3,20.013,19.6065,0.9153,1.7239,43.54999924,1.77
21-03-2005,1183.780029,431.1000061,56.61999893,13.60999966,31.86984634,29.27178955,1.315089822,33.98395538,0.191041574,30.06120872,37.68672943,47.59389496,15.80987453,47.57479858,48.95841217,4.53,1.316101193,105.2099991,1.895986199,2.71,82.87999725,3.72,2.9,0.81,2.73,6.265,4.886,3.08,2.260037,4.95,4.6,7.4,8.475,8.975,4.72,4.85,0.1,4.83,1.975,3,20.017,19.8394,0.9253,1.7377,43.54999924,1.8
22-03-2005,1171.709961,431.2999878,56.02999878,14.27000046,31.22885895,29.40723801,1.288909197,33.95560455,0.187602788,29.66792488,37.65291595,47.31411362,15.53210545,47.05190277,48.53729248,4.63,1.307702422,105.5999985,1.885582805,2.72,83.36000061,3.86,2.94,0.77,2.76,6.2725,4.935,3.08,2.261954,4.93,4.57,7.48,8.525,8.825,4.81,4.88,0.1,4.8,1.985,3,20.006,20.0739,0.921,1.7734,43.65000153,1.87
23-03-2005,1172.530029,425.2000122,53.81000137,14.06000042,30.81350899,29.60359192,1.280482769,34.00663376,0.191653207,30.11252975,38.4478035,47.25815582,15.61312199,45.94709015,48.68061447,4.61,1.299291968,105.9100037,1.870592356,2.73,84,3.84,2.86,0.77,2.69,6.2325,4.9693,3.19,2.281479,5.09,4.78,7.61,8.575,8.875,4.83,4.86,0.1,4.86,1.985,3,20.013,20.3369,0.9149,1.7973,43.65999985,1.92
24-03-2005,1171.420044,424.7000122,54.84000015,13.42000008,30.25456047,29.52234077,1.278977633,33.91592407,0.192035615,29.98141479,38.38578796,46.51208115,15.62469482,45.94709015,48.78367615,4.6,1.293192625,106.4199982,1.868390441,2.75,84.12999725,3.88,2.85,0.72,2.7,6.2875,4.639,3.18,2.281292,5.03,4.72,7.59,8.375,8.875,4.83,4.84,0.1,4.97,1.985,3,19.997,20.6016,0.9174,1.8305,43.63999939,1.9
25-03-2005,1171.420044,424.7000122,54.84000015,13.42000008,30.25456047,29.52234077,1.278977633,33.91592407,0.192035615,29.98141479,38.38578796,46.51208115,15.62469482,45.94709015,48.78367615,4.6,1.293192625,106.4199982,1.868390441,2.8,84.12999725,3.88,2.85,0.72,2.7,6.2875,4.639,3.18,2.281292,5.03,4.72,7.59,8.375,8.8,4.83,4.84,0.1,4.97,1.985,3,19.997,20.6016,0.9174,1.8305,43.61999893,1.9
28-03-2005,1174.280029,425.8999939,54.04999924,13.75,30.19816971,30.09788513,1.279881477,34.12566757,0.189895272,29.93012619,38.53236771,47.10028458,15.62469482,43.92297745,48.71199417,4.64,1.28950727,107.2399979,1.866298318,2.79,84.62000275,3.9,2.85,0.74,2.7,6.2575,4.639,3.19,2.281292,5.08,4.77,7.63,8.675,8.975,4.86,4.88,0.1,4.87,1.985,3,19.992,20.8643,0.8999,1.8339,43.65000153,1.94
29-03-2005,1165.359985,426,54.22999954,14.48999977,29.88022804,30.09111977,1.25640738,34.23338699,0.185692728,29.55962753,38.28994751,46.32434082,15.60154438,42.10128784,48.79711533,4.6,1.29379499,107.3300018,1.875609636,2.72,84.31999969,3.87,2.85,0.73,2.69,6.24,4.6576,3.28,2.281639,5.06,4.74,7.69,8.625,8.875,4.84,4.85,0.1,4.76,1.985,3,20.004,21.1268,0.9001,1.8534,43.65000153,1.91
30-03-2005,1181.410034,426,53.99000168,13.64000034,30.37764359,30.46354103,1.28800559,34.84560776,0.185692728,30.41460037,38.36323166,46.95634842,15.82145309,42.67478943,48.92254639,4.56,1.291505694,107.5299988,1.877405405,2.74,84.29000092,3.86,2.84,0.7,2.67,6.41,4.669,3.38,2.275401,5.03,4.72,7.76,8.625,8.775,4.82,4.77,0.1,4.78,1.985,3,20.014,21.3859,0.8891,1.8231,43.75,1.89
31-03-2005,1180.589966,428.7000122,55.40000153,14.02000046,30.56224632,29.91506004,1.253999949,34.61318588,0.181566179,30.20940399,37.86148834,46.54335785,15.83302307,42.88563156,49.09278107,4.5,1.296697378,107.1399994,1.889501929,2.96,84.05999756,3.8,2.87,0.7,2.71,6.275,4.8668,3.52,2.235843,4.96,4.65,7.84,8.325,8.825,4.77,4.76,0.1,4.92,2.035,3.1,20.033,21.628,0.9054,1.8121,43.61000061,1.79
01-04-2005,1172.920044,425.8999939,57.27000046,14.09000015,31.04938507,29.65099144,1.230527043,34.66986847,0.179808304,29.98711205,37.68672943,46.47452927,15.68256474,43.16395569,49.13775253,4.46,1.290905595,107.6600037,1.884090781,2.83,84.43000031,3.75,2.85,0.71,2.69,6.14,4.8661,3.55,2.20522,4.98,4.65,7.82,8.125,8.775,4.73,4.72,0.1,4.92,1.985,3.1,20.057,21.845,0.9135,1.7836,43.49000168,1.77
02-04-2005,1172.920044,425.8999939,57.27000046,14.09000015,31.04938507,29.65099144,1.230527043,34.66986847,0.179808304,29.98711205,37.68672943,46.47452927,15.68256474,43.16395569,49.13775253,4.46,1.290905595,107.6600037,1.884090781,2.83,84.43000031,3.75,2.85,0.71,2.69,6.14,4.8661,3.55,2.20522,4.98,4.65,7.82,8.125,8.775,4.73,4.72,0.1,4.81,1.985,3.1,20.057,21.845,0.9135,1.7836,43.49000168,1.77
04-04-2005,1176.119995,423.8999939,57.00999832,14.10999966,31.10066032,30.5786438,1.236546278,34.91928864,0.178739041,30.72240257,38.32377243,46.41820908,15.45108986,42.16876984,48.83642197,4.47,1.285000205,108.2799988,1.876313448,2.78,84.77999878,3.74,2.85,0.73,2.68,6.15,4.9315,3.59,2.213028,4.92,4.58,7.85,8.225,8.375,4.73,4.73,0.1,4.79,1.985,3.1,20.083,22.0727,0.8857,1.7807,43.65000153,1.79
05-04-2005,1181.390015,424.5,56.04000092,13.68000031,30.79812622,31.39118958,1.260620475,35.42947006,0.17560567,30.77940559,38.90443039,47.24419403,15.58997345,42.54827881,48.98482132,4.48,1.285793304,108.2699966,1.879911304,2.72,84.66000366,3.75,2.83,0.73,2.67,6.175,4.9547,3.53,2.21421,4.93,4.6,7.81,8.275,8.3,4.74,4.75,0.1,4.8,1.985,3.1,20.125,22.2647,0.8628,1.7982,43.65000153,1.81
06-04-2005,1184.069946,427.1000061,55.84999847,13.14999962,31.22885895,31.33700371,1.273862004,35.20272827,0.178280532,30.75660324,38.79167938,47.44442368,15.57839966,42.42176819,48.95785141,4.44,1.286703229,108.6800003,1.879487157,2.73,84.68000031,3.7,2.79,0.74,2.64,6.2325,4.9679,3.48,2.207123,4.9,4.56,7.73,8.225,8.425,4.7,4.73,0.1,4.79,1.985,3.1,20.142,22.3969,0.8643,1.7734,43.68000031,1.8
07-04-2005,1191.140015,426.5,54.11000061,12.32999992,31.20322227,31.75682259,1.310876727,34.95896912,0.181566179,31.38928223,39.03410721,47.90124893,15.82145309,42.46394348,48.71047211,4.49,1.285000205,108.5899963,1.87069726,2.76,84.87000275,3.72,2.77,0.77,2.64,6.235,4.866,3.41,2.185381,4.88,4.52,7.68,8.125,8.475,4.74,4.78,0.1,4.8,1.985,3.1,20.159,22.5579,0.8529,1.7749,43.61999893,1.85
08-04-2005,1181.199951,426.8999939,53.31999969,12.61999989,30.77249336,31.26930809,1.316294074,34.76057816,0.179197565,31.06440353,38.6958313,47.40690231,15.94626713,40.66755295,48.86787415,4.5,1.293493748,108.1600037,1.886400938,2.75,84.47000122,3.77,2.8,0.73,2.66,6.12,4.7354,3.39,2.183651,4.99,4.65,7.69,8.025,8.425,4.76,4.77,0.1,4.8,1.975,3.1,20.21,22.702,0.8662,1.7997,43.65100098,1.84
11-04-2005,1181.209961,428.6000061,53.70999908,11.97999954,30.91605759,31.35054779,1.261523604,35.28776932,0.175681785,31.54319763,38.83678055,47.1378212,15.91067505,40.68442535,49.00277328,4.45,1.297100902,107.7300034,1.890287638,2.78,84.16000366,3.75,2.78,0.7,2.63,6.1675,4.6615,3.47,2.175664,4.94,4.62,7.73,8.325,8.425,4.73,4.73,0.1,4.79,2.005,3.1,20.266,22.7489,0.8639,1.7913,43.64199829,1.82
12-04-2005,1187.76001,427.6000061,51.86000061,11.30000019,30.98784828,31.41147995,1.283792615,35.20840836,0.177822083,31.64578438,38.6958313,47.20665359,15.87508106,41.09766769,49.20074081,4.38,1.291505694,107.8000031,1.891217113,2.77,84.41999817,3.71,2.76,0.67,2.65,6.175,4.8551,3.58,2.179164,4.92,4.59,7.76,8.275,8.575,4.66,4.66,0.1,4.8,2.095,3.1,20.31,22.7348,0.8623,1.7872,43.61999893,1.73
13-04-2005,1173.790039,429.2999878,50.22000122,13.31000042,30.33149147,30.98490906,1.235041261,35.11769867,0.170408994,31.46908188,38.66764069,46.65600204,15.80389214,39.21695709,49.31765747,4.38,1.291205645,107.3199997,1.894298196,2.76,84.41999817,3.66,2.72,0.72,2.64,6.2325,4.8769,3.61,2.174781,4.82,4.49,7.79,8.275,8.575,4.66,4.68,0.1,4.8,1.985,3.1,20.334,22.7339,0.8741,1.8259,43.68000031,1.74
14-04-2005,1162.050049,424,51.13000107,14.52999973,30.12636757,30.75468063,1.121287346,34.58483124,0.169033512,31.3493824,39.03972244,46.14914322,15.76829815,37.80853271,49.13775253,4.37,1.279492259,108.3000031,1.879487157,2.79,85,3.6,2.73,0.77,2.65,6.17,4.9204,3.75,2.173798,4.81,4.46,7.9,8.325,8.45,4.63,4.73,0.1,4.8,1.985,3.1,20.38,22.7359,0.8807,1.8383,43.59999847,1.72
15-04-2005,1142.619995,424.8999939,50.49000168,17.73999977,28.81362915,30.37549973,1.06380868,33.62116623,0.163150027,31.23538971,39.12429047,45.47333145,15.80389214,36.18925095,49.36263657,4.27,1.287001252,107.7099991,1.89318645,2.82,84.55999756,3.54,2.7,0.73,2.6,6.1625,4.857,3.89,2.142555,4.78,4.43,7.96,8.175,8.475,4.56,4.66,0.1,4.8,1.985,3.1,20.44,22.7803,0.8917,1.9221,43.69800186,1.67
16-04-2005,1142.619995,424.8999939,50.49000168,17.73999977,28.81362915,30.37549973,1.06380868,33.62116623,0.163150027,31.23538971,39.12429047,45.47333145,15.80389214,36.18925095,49.36263657,4.27,1.287001252,107.7099991,1.89318645,2.82,84.55999756,3.54,2.7,0.73,2.6,6.1625,4.857,3.89,2.142555,4.78,4.43,7.96,8.175,8.475,4.56,4.66,0.1,4.8,1.985,3.1,20.44,22.7803,0.8917,1.9221,43.69800186,1.67
18-04-2005,1145.97998,427.5,50.36999893,16.55999947,29.35718727,29.99632454,1.071933866,33.58147812,0.162003815,31.12139893,38.92134094,45.14793396,15.95813465,38.15431213,49.37162399,4.27,1.301795125,107.4300003,1.904290438,2.75,84,3.55,2.71,0.72,2.61,6.095,4.6359,3.98,2.133972,4.7,4.33,8.02,8.725,8.525,4.55,4.62,0.1,4.8,1.985,3.1,20.537,22.8574,0.9029,1.8865,43.61999893,1.66
19-04-2005,1152.780029,432.8999939,52.29000092,14.96000004,30.06483459,29.71870995,1.116171479,33.27537155,0.167658001,30.96749496,38.92698669,45.46081543,16.12424088,39.38563919,49.5785141,4.21,1.306506395,106.8600006,1.917214632,2.74,83.76000214,3.5,2.72,0.71,2.59,6.31,4.6638,4,2.121603,4.65,4.3,8,8.675,8.575,4.5,4.53,0.1,4.8,1.985,3.1,20.638,22.9103,0.9114,1.8421,43.68000031,1.62
20-04-2005,1137.5,435.2999878,52.43999863,16.92000008,29.30077362,29.17700005,1.068623543,33.09963226,0.162538394,30.58935165,38.39141083,44.99149704,16.00559235,38.52537918,49.6055336,4.22,1.308694959,106.8499985,1.918391705,2.74,83.51999664,3.52,2.75,0.7,2.62,6.3075,4.8432,3.94,2.122402,4.7,4.35,7.95,8.725,8.625,4.51,4.59,0.1,4.78,1.975,3.1,20.77,22.989,0.9283,1.8901,43.58000183,1.6
21-04-2005,1159.949951,433,54.20000076,14.40999985,30.39813995,29.80672455,1.118880033,33.66083527,0.171555281,31.04771042,38.49854279,45.54841995,15.87508106,39.52056503,49.34461975,4.32,1.30469954,106.7699966,1.909016252,2.75,83.69999695,3.65,2.8,0.67,2.66,6.3775,4.6557,3.82,2.124936,4.69,4.35,7.93,8.425,8.575,4.6,4.62,0.1,4.79,1.975,3.1,20.884,23.0293,0.9087,1.8219,43.68000031,1.66
22-04-2005,1152.119995,434.2999878,55.38999939,15.38000011,30.46993065,27.19981575,1.06832242,33.33205032,0.169950515,30.87583542,38.61129379,45.33564377,15.88694382,38.30608368,49.5785141,4.26,1.306199193,105.9499969,1.913985491,2.74,83.5,3.62,2.81,0.64,2.65,6.33,4.6379,3.86,2.115986,4.71,4.39,7.92,8.275,8.825,4.56,4.6,0.1,4.79,1.975,3.1,21.05,23.1045,0.9958,1.8176,43.61000061,1.61
23-04-2005,1152.119995,434.2999878,55.38999939,15.38000011,30.46993065,27.19981575,1.06832242,33.33205032,0.169950515,30.87583542,38.61129379,45.33564377,15.88694382,38.30608368,49.5785141,4.26,1.306199193,105.9499969,1.913985491,2.74,83.5,3.62,2.81,0.64,2.65,6.33,4.6379,3.86,2.115986,4.71,4.39,7.92,8.275,8.825,4.56,4.6,0.1,4.8,1.975,3.1,21.05,23.1045,0.9958,1.8176,43.61000061,1.61
25-04-2005,1162.099976,434.6000061,54.56999969,14.61999989,30.74684715,28.05977058,1.112860918,33.87058258,0.172625437,30.84145355,38.63947296,46.04276657,15.82761765,39.14947891,49.69997025,4.26,1.299393177,105.7099991,1.911607385,2.82,83.81999969,3.64,2.79,0.62,2.63,6.3525,4.8752,3.88,2.117367,4.7,4.38,7.94,8.45,8.775,4.57,4.54,0.1,4.8,1.985,3.1,21.208,23.1953,0.9653,1.8012,43.63000107,1.63
26-04-2005,1151.829956,437.8999939,54.20000076,14.90999985,30.39301109,28.16133499,1.089087129,33.92159271,0.171861574,30.57788277,38.34630966,45.56720352,15.72084045,37.53863144,49.61899567,4.28,1.298498869,106.1200027,1.90570581,2.78,83.95999908,3.67,2.79,0.61,2.62,6.381,4.6297,3.92,2.110159,4.73,4.43,8,8.325,8.475,4.58,4.59,0.1,4.8,1.985,3.1,21.367,23.2904,0.9618,1.8222,43.61999893,1.66
27-04-2005,1156.380005,433,51.61000061,14.86999989,29.93662643,28.0530014,1.081865191,33.9782753,0.165289402,30.6695652,38.52107239,45.67982483,15.54286766,36.11333466,49.86191559,4.25,1.292106509,105.9300003,1.903493047,2.63,84.12000275,3.64,2.75,0.61,2.6,6.2985,4.8714,4.04,2.100117,4.66,4.34,8.09,8.325,8.525,4.56,4.57,0.1,4.8,1.985,3.1,21.54,23.3712,0.9655,1.8499,43.58000183,1.65
28-04-2005,1143.219971,433,51.77000046,16.86000061,28.71619415,27.2878437,1.069526911,34.27871323,0.165823966,30.93312263,38.1433754,45.0478096,15.42421722,35.26995087,50.06879044,4.19,1.290505767,106.0400009,1.907814264,2.89,84.34999847,3.59,2.74,0.6,2.61,6.2235,4.8874,4.16,2.087982,4.66,4.33,8.14,8.175,8.375,4.5,4.52,0.1,4.79,1.995,3.1,21.697,23.4697,0.9926,1.9286,43.59999847,1.58
29-04-2005,1156.849976,435,49.72000122,15.31000042,29.2443676,27.51130295,1.085175037,34.55082321,0.167581901,31.02479172,38.69020462,45.49835968,15.56659412,36.06274033,49.88886261,4.21,1.287597895,104.6500015,1.909490228,2.97,84.43000031,3.66,2.73,0.55,2.6,6.2485,4.8697,4.15,2.088394,4.6,4.29,8.17,8.325,9.025,4.54,4.53,0.1,5.05,2.005,3.1,21.844,23.5514,0.9845,1.8937,43.38000107,1.61
30-04-2005,1156.849976,435,49.72000122,15.31000042,29.2443676,27.51130295,1.085175037,34.55082321,0.167581901,31.02479172,38.69020462,45.49835968,15.56659412,36.06274033,49.88886261,4.21,1.287597895,104.6500015,1.909490228,2.97,84.43000031,3.66,2.73,0.55,2.6,6.2485,4.8697,4.15,2.088394,4.6,4.29,8.17,8.325,9.025,4.56,4.53,0.1,5.04,2.005,3.5,21.844,23.5514,0.9845,1.8937,43.38000107,1.61
02-05-2005,1162.160034,429.5,50.91999817,15.11999989,29.60844421,27.94464684,1.0963099,35.06667328,0.166970253,31.39720345,38.77477264,45.33564377,15.78015995,36.06274033,49.90603256,4.21,1.284603953,105.0999985,1.894800544,2.98,84.48999786,3.64,2.7,0.57,2.6,6.2725,4.8697,4.17,2.082818,4.67,4.37,8.18,8.5,8.85,4.55,4.53,0.1,5.04,1.985,3.5,21.978,23.6316,0.9692,1.8705,43.5,1.61
03-05-2005,1161.170044,426.7000122,49.5,14.52999973,28.97259712,28.46602249,1.089688897,35.3784523,0.166053221,31.45449829,38.74658585,45.74239349,15.92253876,36.77959061,49.93310165,4.21,1.28869307,104.8700027,1.89368844,2.95,84.51000214,3.68,2.66,0.53,2.57,6.255,4.8513,4.13,2.06692,4.64,4.33,8.17,8.35,8.775,4.57,4.49,0.1,5.04,1.985,3.5,22.097,23.7085,0.9515,1.9115,43.52000046,1.64
04-05-2005,1175.650024,429,50.13000107,13.85000038,29.34693527,29.10086823,1.117977619,36.21175766,0.171325967,31.59200287,38.45906448,46.61219788,16.07678413,37.80853271,49.82023621,4.2,1.295001268,104.5199966,1.902117014,2.99,84,3.63,2.66,0.57,2.57,6.245,4.8242,4.12,2.077106,4.67,4.34,8.12,8.225,8.825,4.54,4.6,0.1,5.05,1.995,3.5,22.299,23.7743,0.9683,1.8871,43.45999908,1.63
05-05-2005,1172.630005,429.7999878,50.83000183,13.97999954,29.63922501,29.02617836,1.103833079,35.92832565,0.174688637,31.38574219,38.62255859,46.32434082,16.01745605,36.85549927,49.89249039,4.19,1.295605302,104.5100021,1.902515173,2.99,83.94000244,3.58,2.64,0.61,2.57,6.2875,4.7733,4.13,2.071881,4.62,4.28,8.1,8.125,8.925,4.5,4.6,0.1,5.05,2.005,3.5,22.505,23.785,0.9708,1.8685,43.34999847,1.62
06-05-2005,1171.349976,426.1000061,50.95999908,14.05000019,29.53666496,29.11444855,1.120685697,35.72993851,0.177057296,31.36855698,38.45343018,46.51207733,15.96999836,37.32779312,49.62156677,4.28,1.281197071,105.0699997,1.891610742,2.98,84.61000061,3.73,2.68,0.55,2.59,6.4,4.6334,4.07,2.0838,4.69,4.38,8.15,8.075,8.675,4.62,4.62,0.1,5.04,1.975,3.5,22.727,23.7709,0.9678,1.875,43.43000031,1.69
07-05-2005,1171.349976,426.1000061,50.95999908,14.05000019,29.53666496,29.11444855,1.120685697,35.72993851,0.177057296,31.36855698,38.45343018,46.51207733,15.96999836,37.32779312,49.62156677,4.28,1.281197071,105.0699997,1.891610742,2.98,84.61000061,3.73,2.68,0.55,2.59,6.4,4.6334,4.07,2.0838,4.69,4.38,8.15,8.075,8.675,4.62,4.62,0.1,5.05,1.975,3.5,22.727,23.7709,0.9678,1.875,43.43000031,1.69
09-05-2005,1178.839966,426.2000122,52.02999878,13.75,29.74689484,29.42679024,1.112559915,35.96800613,0.180343777,31.50033379,38.43086624,46.36814499,15.81575775,37.6566925,49.44998932,4.29,1.285495758,105.7099991,1.884800911,2.99,84.63999939,3.76,2.71,0.53,2.6,6.3775,4.7664,4.05,2.087343,4.71,4.42,8.15,8.225,8.475,4.64,4.64,0.1,5.05,1.965,3.5,22.937,23.7606,0.9575,1.8617,43.43999863,1.69
10-05-2005,1166.219971,427.2000122,52.06999969,14.90999985,29.34693527,29.16197395,1.09600842,36.11539841,0.173313141,31.44303513,38.18283081,45.93012619,15.82761765,35.17718506,49.44097137,4.23,1.28869307,105.4599991,1.885902882,2.99,84.44999695,3.69,2.69,0.54,2.58,6.34,4.623,4.13,2.066329,4.68,4.4,8.18,8.225,8.47,4.58,4.6,0.1,5.05,1.905,3.5,23.153,23.732,0.9662,1.8871,43.36000061,1.65
11-05-2005,1171.109985,427.2000122,50.45000076,14.44999981,29.52732086,29.18235016,1.071633577,36.54054642,0.170408994,31.78681374,38.30686569,45.91760635,15.83948326,35.50609207,49.48613358,4.21,1.281394243,105.75,1.873501182,2.99,84.94000244,3.68,2.67,0.53,2.57,6.33,4.5977,4.23,2.067631,4.62,4.33,8.25,8.275,8.475,4.58,4.54,0.1,5.05,1.985,3.5,23.309,23.7003,0.9656,1.9201,43.22000122,1.64
12-05-2005,1159.359985,421.6000061,48.54000092,16.12000084,28.25427246,28.83606911,1.027094841,36.7049408,0.174154013,31.76387024,38.1377182,44.96020126,15.68286991,32.87476349,49.32808304,4.18,1.268102169,106.8199997,1.863515973,3.01,85.48999786,3.66,2.6,0.52,2.52,6.235,4.7073,4.28,2.076195,4.67,4.38,8.28,8.425,8.425,4.56,4.54,0.1,5.05,1.985,3.5,23.448,23.7286,0.9772,2.0066,43.24000168,1.66
13-05-2005,1154.050049,420.2000122,48.66999817,16.31999969,27.67702293,28.54410553,1.046354771,36.29113007,0.193563297,31.36855698,38.01309586,44.75371933,15.60219288,31.86271477,49.60351181,4.12,1.261606812,107.3099976,1.849693894,3.01,86.09999847,3.61,2.53,0.51,2.46,6.1275,4.6019,4.39,2.077361,4.59,4.29,8.35,8.475,8.375,4.52,4.48,0.1,5.09,1.985,3.5,23.581,23.7934,0.9872,2.0484,43.40000153,1.66
14-05-2005,1154.050049,420.2000122,48.66999817,16.31999969,27.67702293,28.54410553,1.046354771,36.29113007,0.193563297,31.36855698,38.01309586,44.75371933,15.60219288,31.86271477,49.60351181,4.12,1.261606812,107.3099976,1.849693894,3.01,86.09999847,3.61,2.53,0.51,2.46,6.1275,4.6019,4.39,2.077361,4.59,4.29,8.35,8.475,8.375,4.52,4.48,0.1,5.04,1.985,3.5,23.581,23.7934,0.9872,2.0484,43.40000153,1.66
